# Program:featureCounts v1.6.2; Command:"featureCounts" "-T" "4" "-C" "-p" "-t" "gene" "-g" "Dbxref" "-a" "../O_europaea_v1_genomic.gff" "-o" "out_featuresCount_geneID.txt" "SRR1525051" "SRR1525052" "SRR1525086" "SRR1525087" "SRR1525113" "SRR1525114" "SRR1525213" "SRR1525214" "SRR1525224" "SRR1525226" "SRR1525436" "SRR1525437" 
Geneid	SRR1525051	SRR1525052	SRR1525086	SRR1525087	SRR1525113	SRR1525114	SRR1525213	SRR1525214	SRR1525224	SRR1525226	SRR1525436	SRR1525437
111402303	545	573	674	670	706	675	98	98	1126	1098	811	778
111400679	1	0	0	0	0	0	0	0	2	2	0	0
111402304	92	97	81	77	44	54	2	4	136	151	166	140
111400680	1731	1726	991	938	1187	1099	343	344	580	577	1050	1039
111400681	0	0	0	0	0	0	0	0	0	1	0	0
111402306	462	481	266	274	266	259	142	161	639	633	760	731
111400682	1	0	1	1	2	0	0	0	0	0	0	0
111402307	1297	1292	671	678	603	552	202	208	627	707	861	881
111402308	296	300	467	485	436	422	130	134	434	418	245	240
111400683	6	6	15	17	10	10	1	3	12	14	15	7
111400684	0	1	0	0	0	0	0	0	1	0	20	14
111402782	0	2	0	0	0	0	0	1	6	13	43	29
111400687	0	0	0	0	0	0	0	0	0	0	0	0
111402309	1464	1496	2444	2348	1381	1316	513	516	2012	2064	2380	2341
111400688	3	3	3	5	2	4	5	4	7	4	5	3
111402310	90	103	51	45	61	56	18	19	47	39	123	123
111402311	326	319	196	213	130	146	96	86	1985	2082	2793	2775
111402312	88	92	485	474	287	299	70	72	14	12	57	55
111402314	183	232	234	245	78	87	41	48	578	601	644	619
111402783	7	8	1	1	0	0	1	3	6	9	2	0
111402315	726	757	553	525	280	261	221	194	891	945	1343	1376
111400690	13	13	3	6	4	10	1	5	33	22	23	27
111400691	1	1	0	0	0	1	0	0	0	0	0	0
111402316	2893	2958	129	137	751	727	849	843	223	227	63	52
111402784	4	3	0	1	2	0	4	3	0	0	0	0
111402317	121	104	58	54	78	72	40	34	127	125	254	221
111402318	465	494	16	23	20	16	13	7	148	133	100	103
111402319	280	264	192	221	127	134	57	76	284	285	640	638
111402320	1540	1586	25140	25225	7756	7651	1761	1672	1092	1058	1739	1721
111402321	412	413	263	247	259	274	205	184	483	476	1131	1113
111402323	217	220	205	211	59	71	68	64	268	277	619	614
111402325	477	476	331	341	229	225	101	91	472	500	869	870
111402326	156	169	43	36	118	120	49	48	96	108	465	377
111402328	435	435	420	447	289	248	130	142	376	355	729	685
111402330	1054	999	1254	1197	1099	1035	265	272	1297	1339	2335	2263
111402331	680	730	214	201	781	764	1126	1108	994	1007	434	422
111402785	0	0	10	18	3	5	0	1	2	7	0	1
111402332	1	0	0	0	1	0	0	0	5	5	10	21
111402786	5	2	0	0	1	1	0	0	102	115	11	13
111402333	64	63	284	249	106	85	4	4	283	305	25	14
111402334	39	45	38	46	26	30	7	1	23	34	60	56
111402335	627	617	1521	1489	501	521	210	212	652	654	1226	1171
111402336	2	1	841	767	585	556	22	28	3	0	1	4
111402338	78	93	185	201	127	103	18	20	138	147	330	320
111400694	0	1	1	0	0	1	0	0	0	0	1	1
111402340	181	177	1077	1080	142	138	55	46	7	7	1	0
111402341	310	277	151	170	100	106	92	85	512	487	474	477
111400695	0	0	0	0	0	0	0	0	0	0	0	0
111402342	278	285	3110	3273	759	759	139	150	437	449	73	55
111400696	0	0	0	0	0	0	0	0	0	0	0	0
111400697	0	0	0	0	0	0	0	0	0	0	0	0
111402343	1157	1257	87	94	212	227	723	671	126	127	271	277
111402344	45	46	50	49	25	31	41	39	34	27	13	17
111402345	157	156	114	81	99	81	83	76	385	407	364	385
111402347	75	71	90	74	95	102	39	37	118	116	242	254
111402348	373	413	8	7	345	353	34	36	12	8	5	7
111400698	1	0	0	0	0	0	0	0	0	2	0	1
111402349	40	42	27	16	10	8	11	7	5	9	6	1
111402350	26	28	4	6	12	19	27	27	1	0	2	0
111400700	137	139	71	74	89	82	26	29	105	90	137	138
111400701	261	251	389	407	286	272	102	98	239	218	380	366
111402351	145	128	306	300	111	115	52	32	124	141	271	215
111402352	508	538	661	703	355	375	238	259	492	522	702	701
111402788	1	0	0	1	0	0	0	0	29	38	4	7
111402353	486	502	242	253	194	185	140	124	659	685	791	767
111402354	483	498	719	688	277	261	87	83	453	547	1032	978
111402355	96	102	1	0	9	5	27	24	98	92	55	38
111402356	93	75	1	0	9	10	8	12	57	52	19	19
111402358	247	225	0	1	1	6	2	2	14	11	18	19
111402357	805	858	1	2	13	6	4	5	160	137	31	38
111402359	1114	1158	2142	2143	1711	1651	550	584	1201	1227	1653	1600
111402360	754	765	1015	992	1031	1056	256	247	1229	1240	959	971
111402789	15	8	3	4	0	0	3	7	9	7	37	38
111402362	269	235	428	440	188	174	86	68	342	344	655	633
111400702	0	0	0	0	0	0	0	0	0	0	0	0
111402790	29	19	0	0	4	3	42	45	0	1	0	2
111402363	1	0	0	1	0	3	0	0	1	2	0	0
111402364	676	725	1226	1214	225	248	95	123	2070	2105	2512	2410
111402365	13	9	119	114	146	137	8	6	12	18	23	24
111400703	0	0	0	0	0	0	0	0	1	0	0	0
111402366	2	3	2	1	3	1	0	0	2	3	2	1
111400704	347	368	558	617	461	479	100	93	303	315	982	945
111402367	1161	1174	2678	2722	985	1027	202	204	48	36	203	194
111402368	2	8	18	15	13	7	0	1	1	1	3	4
111400705	0	0	0	0	0	0	0	0	0	0	0	0
111402369	547	554	516	493	226	216	122	119	686	678	943	950
111402370	1	0	11	13	0	1	0	1	2	0	0	0
111402371	1	3	76	89	16	25	1	1	10	5	0	0
111402372	25	14	2	3	7	14	12	20	12	11	20	7
111402374	438	454	264	265	125	114	120	112	482	504	827	908
111402375	548	574	334	363	190	184	162	130	832	820	1195	1091
111402376	105	94	82	66	20	18	4	5	229	210	807	894
111402377	173	195	65	83	54	34	41	39	1060	1027	1588	1618
111402379	85	70	198	206	55	61	19	23	43808	43809	16874	16536
111402378	251	268	415	431	190	241	57	62	239	232	453	426
111400706	158	169	31	40	5	7	130	144	7	6	12	10
111402381	66	89	94	83	48	50	27	29	74	90	198	211
111402382	653	713	592	584	118	133	187	185	489	471	1257	1283
111402383	20	8	5	5	18	13	23	15	22	36	57	57
111402385	94	101	173	178	94	85	4	7	109	139	48	47
111402386	272	298	224	227	128	147	40	34	342	324	731	730
111402792	47	57	0	0	20	18	23	25	20	25	76	56
111402829	0	0	0	0	0	0	0	0	0	0	0	0
111402387	145	151	75	69	49	52	27	42	251	242	402	397
111402388	288	324	214	175	160	157	100	92	307	290	733	689
111402390	68	84	158	138	91	81	18	19	150	164	273	252
111402391	404	411	225	220	98	89	148	148	246	233	418	366
111402389	106	92	59	58	30	28	20	27	150	124	297	325
111402392	596	597	1270	1277	839	838	233	212	1001	1096	1672	1671
111402793	22	16	6	3	21	23	37	37	98	78	64	61
111400707	0	0	0	0	0	0	0	0	0	0	0	0
111402394	211	214	155	152	77	72	20	22	176	174	662	661
111402794	2	1	9	6	0	0	0	0	6	5	6	0
111402395	464	419	294	300	99	100	134	122	142	141	373	391
111402396	25	27	32	32	27	38	18	14	3	2	1	0
111402397	451	410	630	630	220	232	102	83	402	395	1103	1069
111402795	6	7	10	3	2	2	1	0	6	4	0	3
111402398	261	270	254	239	299	326	82	67	406	382	491	518
111402830	0	0	2	0	0	0	0	0	0	0	0	0
111402400	311	330	536	522	118	97	476	420	186	186	178	157
111400709	3	3	2	5	0	0	0	0	1	1	3	0
111402401	929	968	105	115	334	320	937	885	845	774	875	897
111402402	204	224	68	61	61	52	40	34	512	541	491	463
111402796	0	0	0	0	0	0	0	0	0	0	0	0
111402404	143	111	18	16	32	36	9	13	121	100	13	19
111402403	698	731	883	883	482	482	281	288	955	878	1489	1513
111402406	92	93	144	144	40	44	48	47	213	264	434	374
111402797	6	11	1	3	1	1	0	2	16	7	6	8
111402407	65	57	9	9	15	13	57	73	86	75	178	186
111402408	74	102	38	54	11	16	28	34	96	100	243	251
111400711	0	0	0	0	1	0	0	0	0	0	0	0
111400712	0	0	0	0	0	0	0	0	0	0	0	0
111400713	0	0	0	0	0	0	0	0	0	0	0	0
111402409	1151	1166	1229	1228	1127	1082	543	563	1119	1106	1906	1859
111402410	9982	10108	2035	1933	1191	1174	1180	1220	24000	23893	41570	40786
111402411	83	88	112	103	100	81	32	47	43	41	93	89
111402412	2	5	0	0	0	0	2	2	60	83	169	157
111402413	170	206	22	14	76	67	47	37	190	157	341	305
111402414	65	85	89	100	80	64	31	32	122	106	233	260
111402415	7	8	0	2	5	7	3	3	4	5	2	5
111402416	344	384	260	279	172	162	98	120	770	777	1902	1976
111402418	356	377	177	184	189	177	126	124	235	240	477	499
111402420	639	650	1222	1279	917	859	337	322	490	550	1121	1050
111402799	0	0	0	0	0	0	0	0	0	1	0	0
111400715	1	0	0	0	0	0	11	11	0	0	0	0
111402422	21	15	166	211	29	24	31	28	0	1	0	0
111402423	95	114	66	55	23	30	23	20	130	111	81	74
111402424	698	711	546	524	476	421	159	144	12343	12145	4329	4267
111402425	871	881	376	331	250	242	155	137	7507	7556	2089	2051
111402426	25	37	35	32	34	52	7	18	5	5	8	11
111400716	0	3	0	0	1	0	0	0	1	1	1	6
111400717	0	0	0	0	0	0	0	0	0	0	0	0
111402428	4960	4964	2353	2336	1277	1254	2011	1884	223	244	284	321
111402427	1030	1049	672	699	389	360	233	219	327	354	1161	1150
111402429	30	41	11	6	9	9	1	1	949	1004	737	685
111400718	0	0	0	0	0	0	0	0	0	0	0	0
111402430	614	657	770	849	452	470	170	159	2638	2612	2195	2144
111402431	540	537	606	607	231	218	227	228	1782	1751	1711	1705
111402433	81	79	74	80	58	54	35	30	68	102	122	139
111402434	1	2	0	0	0	0	0	0	4	4	13	19
111402435	57	65	47	34	27	30	37	48	78	74	57	69
111402436	106	100	85	100	53	47	15	17	79	62	161	211
111402439	77	114	111	118	30	55	20	16	120	96	269	243
111402831	0	0	0	0	0	0	0	0	0	0	0	0
111402438	170	176	43	44	51	43	101	92	4	2	5	3
111402440	212	197	153	153	129	145	38	39	194	186	473	445
111400719	0	0	0	0	0	0	0	0	0	0	0	0
111402441	0	0	0	0	0	1	0	0	1	1	30	46
111400721	142	143	30	38	52	51	39	48	10	6	28	20
111400722	0	0	0	0	0	0	0	0	0	0	0	0
111402444	20	25	23	16	8	5	32	17	22	25	12	8
111402443	81	76	37	30	32	32	13	9	57	53	97	122
111402445	281	314	180	191	100	90	68	59	15	21	36	42
111402446	552	565	473	512	226	258	129	117	1820	1793	1874	1875
111402447	1084	1072	1264	1301	1095	1129	340	333	973	1008	1129	1112
111402448	0	0	0	0	0	0	0	0	0	0	0	0
111402449	609	588	374	360	91	88	26	19	2114	2141	713	781
111402450	155	169	122	101	220	197	84	84	2004	2053	881	783
111402453	243	248	164	166	92	87	118	114	336	324	371	382
111402452	98	128	1521	1571	796	742	75	85	704	652	455	458
111402454	306	319	393	351	318	330	89	84	541	537	614	600
111400723	0	0	0	0	0	0	0	0	0	0	0	0
111402456	92	72	92	89	73	88	33	36	100	97	280	296
111400724	1	2	1	2	0	0	0	0	0	3	4	5
111400725	75	72	91	90	64	50	20	29	92	98	144	176
111402457	186	189	211	199	144	136	38	38	201	250	409	412
111402458	330	340	619	582	269	264	98	91	318	351	643	657
111402460	400	403	863	848	371	395	165	160	737	804	1311	1299
111400726	0	1	0	0	0	0	0	0	0	0	0	0
111402462	122	120	68	98	45	51	16	15	118	116	261	298
111400727	0	0	0	0	0	0	0	0	1	0	0	0
111402463	96	106	155	162	66	64	55	44	209	216	489	490
111402832	0	0	0	0	0	0	0	0	0	0	0	0
111402465	241	259	124	123	125	136	129	124	275	271	512	507
111402464	17	9	9	5	3	1	6	6	16	8	23	38
111402466	1504	1479	2352	2425	1181	1213	502	469	1591	1513	2903	2826
111402800	0	0	0	0	0	0	1	0	0	0	4	6
111402467	42	30	25	34	9	9	3	5	25	33	69	74
111402468	626	647	805	779	275	306	237	255	403	403	796	817
111402469	288	266	346	313	370	366	69	75	277	277	306	321
111402470	276	254	247	240	245	243	142	134	349	341	380	409
111400731	0	0	0	0	0	0	0	0	0	0	1	0
111400732	0	0	0	0	0	0	0	0	0	0	0	0
111402471	393	402	239	243	173	173	71	74	568	573	962	905
111402472	3597	3635	1777	1714	1460	1445	2128	2072	2789	2770	1419	1421
111402473	1534	1570	466	454	549	483	488	496	830	827	1417	1442
111402474	349	389	129	120	79	73	89	85	579	540	549	583
111402475	230	191	322	334	89	112	89	52	468	487	394	388
111400733	0	0	2	1	0	0	1	0	0	0	0	0
111400735	0	2	2	1	0	0	0	0	0	0	0	0
111400736	1	1	1	3	1	0	0	0	0	0	0	0
111400737	0	0	0	0	1	1	0	0	0	0	0	0
111400738	0	0	0	0	0	0	0	0	0	0	0	0
111402477	646	638	488	502	401	375	112	115	1343	1191	1297	1249
111402478	47	51	45	38	21	21	13	14	29	21	70	68
111402479	15	21	3	3	8	5	2	4	45	47	72	67
111402480	60	78	42	44	24	19	20	21	52	46	194	219
111402481	182	205	80	63	51	41	35	51	231	210	475	446
111402482	2878	2905	1671	1670	1501	1486	440	388	3601	3675	5720	5555
111402484	504	499	89	76	41	35	31	23	1037	1012	934	838
111402483	906	828	609	620	486	489	184	201	778	773	1106	1139
111400740	0	0	0	0	0	0	0	0	0	0	0	0
111402485	3799	3702	3322	3304	3262	3355	1053	1149	4384	4462	4240	4368
111402488	10	19	3	4	5	7	4	3	5	7	21	20
111400741	0	0	0	0	0	0	0	0	0	0	0	0
111402489	1074	1143	1448	1448	1249	1202	272	299	1237	1137	1974	1837
111402490	165	156	125	122	231	221	97	100	129	132	299	319
111402491	0	1	2	2	3	4	0	0	0	0	0	0
111402492	1075	1061	2210	2227	1154	1184	417	376	1249	1263	2073	2068
111402493	417	364	672	647	200	197	72	66	678	730	1002	1068
111400743	0	0	0	0	0	0	0	0	0	0	0	0
111402495	30	32	26	31	18	12	3	5	201	167	263	243
111402496	129	130	136	105	71	84	34	30	181	164	440	495
111400744	0	0	0	0	0	1	0	0	0	0	0	1
111402499	55	56	23	17	22	28	16	16	169	208	185	167
111402833	0	0	0	0	0	0	0	0	0	0	0	0
111402500	291	279	216	222	134	142	74	82	2341	2383	2834	2807
111402501	68	65	135	120	41	46	17	22	58	64	137	113
111402504	72	55	59	52	8	18	10	10	135	140	312	289
111402502	627	589	490	475	576	516	295	277	664	713	1187	1126
111402505	485	475	231	226	351	366	215	196	135	87	222	239
111402506	450	456	41	51	347	336	481	468	435	390	869	923
111402508	2298	2279	2863	2924	840	815	637	603	1784	1679	4826	4647
111402507	42311	42567	14929	15009	7763	7924	13053	12821	32272	32550	36922	36320
111402509	1947	2016	944	880	294	248	425	336	1326	1280	4028	3871
111400745	0	0	0	3	1	2	0	0	2	0	0	0
111402510	12	16	11	12	15	18	2	3	10	13	34	31
111402511	361	400	326	309	146	161	92	87	134	164	659	624
111400746	0	0	1	0	0	1	0	0	0	0	0	0
111402512	995	940	699	660	358	404	167	174	586	558	906	904
111402513	225	231	308	310	208	206	107	86	284	269	456	490
111402514	787	769	711	710	300	309	124	133	1923	1936	2271	2171
111402515	130	119	2	3	28	12	22	19	104	79	405	368
111402516	315	311	279	277	83	114	93	71	1330	1267	1775	1704
111402517	301	276	295	292	187	166	97	77	155	145	368	382
111400747	0	0	0	0	0	0	0	0	0	0	0	0
111400748	0	0	0	0	0	0	0	0	0	0	0	0
111402815	0	0	0	0	0	0	0	0	0	0	0	0
111402518	702	689	788	755	143	160	185	142	6842	6963	2850	2769
111402519	6	10	7	9	14	13	0	1	0	1	42	36
111402520	0	0	0	0	0	0	0	0	0	1	6	5
111400749	0	0	0	0	0	0	0	0	0	0	0	0
111402801	84	84	134	137	81	78	10	7	6	1	0	1
111402521	284	282	259	265	57	59	22	23	11	17	10	21
111402522	1056	1037	1253	1283	778	791	242	224	959	997	1762	1772
111402803	0	0	0	0	0	0	0	0	0	0	0	0
111402524	1002	1018	752	683	405	367	224	261	673	627	953	898
111402525	87	65	81	88	79	81	27	29	112	96	348	301
111402527	449	428	1491	1478	565	569	206	193	8256	8247	5570	5464
111402526	531	511	726	711	484	486	261	229	578	563	930	947
111402528	276	268	206	231	271	222	130	124	783	831	981	1001
111402530	642	619	123	127	109	112	183	185	77599	77011	101755	100497
111402531	72	53	129	124	84	107	42	50	81	72	175	194
111402532	360	378	331	329	423	456	113	145	526	537	797	783
111402533	46	58	118	114	66	52	25	21	179	178	310	343
111402534	395	418	443	411	114	128	80	68	818	857	1524	1541
111402536	1296	1195	2737	2776	1065	993	354	376	923	959	1931	1957
111402537	2291	2315	8551	8597	2458	2430	3667	3733	619	624	980	962
111402538	35	35	12	11	9	5	12	5	27	20	153	122
111402539	3	4	196	219	22	20	5	4	5	3	12	13
111402540	97	99	110	97	158	166	47	61	118	111	172	206
111402541	10	8	5	9	0	2	0	0	70	79	188	214
111402542	125	133	6	7	39	35	4	3	4	6	7	3
111402544	125	130	78	57	47	34	18	19	145	133	520	543
111402545	49	41	12	8	23	18	96	94	337	350	599	582
111402546	2154	2174	1271	1250	1042	1029	1139	1111	1934	1951	2382	2318
111400751	1	0	2	0	1	0	0	0	1	0	0	0
111400752	0	0	0	0	0	0	0	0	0	0	0	0
111402805	0	0	0	1	0	0	0	0	0	0	0	0
111402547	469	476	1156	1159	339	338	100	118	542	505	1105	1065
111402548	235	223	194	168	142	123	125	84	177	191	292	270
111402549	618	674	130	125	374	345	303	270	760	797	330	361
111400755	0	0	0	1	0	0	0	0	0	0	0	0
111402550	0	0	0	0	0	0	0	0	0	2	0	0
111400756	91	117	110	114	75	77	48	34	95	95	95	74
111402552	167	178	82	76	174	167	77	81	159	170	342	361
111402553	216	236	310	322	208	185	150	118	213	208	374	342
111402554	27	30	27	18	22	34	16	15	20	13	32	38
111402555	59	61	0	1	33	32	14	12	22	19	144	122
111402806	152	136	23	26	46	61	64	78	14	10	54	68
111400757	1	1	0	0	1	0	0	0	0	0	0	0
111402556	31	29	45	48	13	12	11	3	102	123	252	248
111402557	660	663	103	112	296	271	212	196	201	202	385	418
111402559	18	9	1	0	3	2	0	0	9	12	21	23
111400758	0	0	0	0	0	0	0	0	0	0	0	0
111400760	0	0	0	0	0	0	0	0	0	0	0	0
111402560	945	978	241	233	399	316	250	281	262	270	1267	1317
111402838	25	30	1	4	3	1	0	0	29	19	109	103
111402857	28	24	1	4	58	60	7	7	9	12	6	6
111402858	0	0	0	0	0	0	0	0	0	0	0	0
111402859	82	106	74	63	23	29	13	23	118	125	264	279
111402860	2494	2542	933	963	529	524	317	314	976	1024	1648	1527
111402839	0	0	0	0	0	0	0	0	9	2	8	5
111404828	8	11	12	11	6	6	2	4	6	3	4	5
111402841	232	233	48	42	2	6	1	1	2	0	5	3
111402862	5	2	0	0	6	1	0	2	1	1	73	47
111402842	43	58	4	3	46	46	29	37	73	65	51	58
111402864	132	131	71	60	51	46	63	58	61	51	384	394
111402843	0	0	0	0	0	0	0	0	0	0	0	0
111402865	33	30	13	15	18	24	12	17	737	716	614	627
111402866	346	362	580	576	219	201	64	87	292	273	292	268
111402867	951	964	1216	1191	711	692	404	388	686	704	1815	1850
111402844	0	0	0	0	0	0	0	0	0	0	0	0
111402868	441	464	146	131	114	116	320	384	987	1036	1321	1344
111402869	944	950	2172	2146	635	592	299	284	916	876	1055	1026
111402870	0	0	0	0	0	0	0	0	0	0	0	0
111402871	155	180	371	401	150	140	32	32	82	78	97	111
111402875	180	190	107	117	65	63	31	27	171	160	255	300
111402873	0	0	0	0	0	0	0	0	0	0	0	0
111402874	68	64	21	27	14	15	3	1	495	558	45	43
111402877	1398	1399	2219	2204	820	784	287	290	7073	7147	20528	20553
111402845	0	0	0	0	0	0	0	0	0	0	0	0
111404829	23	24	0	9	16	14	0	1	0	0	0	0
111402878	31	42	75	59	27	32	4	8	31	28	52	45
111402879	294	312	211	205	139	165	277	238	1421	1450	1147	1093
111402880	0	0	0	0	0	0	0	0	0	0	0	0
111402881	837	794	711	750	133	136	122	100	823	886	1193	1149
111402883	2	5	4	0	1	0	0	0	154	170	81	90
111402882	38	34	12	8	11	7	10	10	792	855	156	184
111402846	0	0	0	0	0	0	0	0	0	0	0	0
111402885	198	198	13	5	137	140	68	70	123	94	686	651
111402847	0	0	0	0	0	0	0	0	0	1	0	0
111402886	0	0	0	0	0	0	0	0	4	8	2	2
111402887	31	39	312	309	64	74	3	2	6758	6686	702	763
111402888	208	218	301	282	137	115	55	65	199	209	499	524
111402889	264	220	156	157	54	86	40	51	189	190	473	503
111402849	0	1	0	0	0	0	0	0	0	1	0	0
111402890	6	1	4	4	1	1	1	0	10	15	22	26
111402891	696	776	348	364	441	436	200	160	1723	1808	1687	1725
111402892	342	330	586	646	574	483	221	224	10	14	55	33
111402850	2	2	0	1	4	3	0	0	5	6	9	11
111402893	50	56	34	31	17	20	12	13	101	93	173	219
111402894	67	46	41	34	44	34	3	5	19	35	68	59
111404831	224	224	8	7	12	11	3	4	38	43	22	36
111402895	408	420	1196	1145	576	599	101	106	1645	1636	1171	1189
111404833	44	35	0	0	11	10	1	2	0	1	0	0
111402896	214	247	293	292	96	92	37	30	127	113	166	194
111402897	124	117	157	141	115	104	25	43	68	67	209	185
111402852	4	3	4	2	2	4	0	0	8	2	6	6
111402853	0	1	1	1	0	0	0	0	0	0	1	1
111402898	235	223	40	26	166	141	80	74	56	73	37	34
111404834	0	0	290	303	268	256	18	16	0	2	0	0
111402900	2	4	2	1	0	0	0	1	0	0	1	0
111404835	2	2	4	5	1	2	3	1	0	0	1	2
111402855	32	28	292	273	30	28	36	42	3	5	2	1
111402856	0	0	0	0	0	0	0	0	0	0	0	0
111404836	14	8	13	15	5	4	0	1	13	15	26	13
111404837	0	0	13	17	11	15	0	2	0	0	0	0
111404838	0	0	4	5	4	3	0	0	0	0	0	0
111402901	2	1	0	0	0	2	2	0	1	1	12	10
111403416	276	305	225	213	135	120	103	95	115	116	229	226
111402903	6	6	11	13	8	10	0	0	3	2	7	3
111402904	400	411	759	739	309	315	113	140	346	354	684	651
111402905	178	160	132	116	31	40	55	50	215	197	321	349
111402906	41	32	4	10	4	5	7	8	4	11	14	8
111403609	0	2	0	0	0	0	0	0	0	1	0	0
111402907	41	28	284	299	152	166	8	8	0	1	80	74
111402909	667	642	244	236	138	160	190	202	228	253	495	456
111402910	673	678	622	630	405	402	215	225	319	366	938	980
111404296	336	314	5075	5015	227	229	124	123	117	109	156	141
111402911	565	549	122	127	81	88	217	193	779	784	894	882
111404298	64	69	47	49	73	62	21	25	47	40	67	84
111402912	8	1	3	2	4	13	5	2	3782	3743	3496	3518
111402913	401	470	656	695	293	274	78	100	342	335	657	667
111402914	391	366	400	426	188	199	124	112	430	390	778	743
111402915	315	345	379	387	381	340	136	163	221	206	396	402
111402917	447	443	273	305	93	94	84	77	384	363	463	488
111404299	3	2	3	1	0	0	0	0	4	2	14	7
111402919	2514	2431	1142	1201	1184	1177	674	575	2335	2353	967	960
111402921	2	3	89	96	6	5	1	3	12	13	20	14
111402920	45	44	258	209	82	69	18	14	3331	3461	1976	1921
111402922	5	3	0	1	0	7	0	1	3	0	3	2
111402923	4	6	2	0	1	0	2	1	3	0	3	3
111402924	17	11	26	31	12	14	0	4	11	17	14	14
111402925	304	305	116	109	95	88	54	51	440	446	105	77
111402927	40	42	60	68	72	79	20	11	7	8	29	20
111402930	446	437	219	236	91	85	111	120	484	452	1188	1231
111402929	198	197	139	144	191	199	168	170	104	126	392	419
111402928	0	0	0	0	0	0	0	0	0	0	0	0
111404300	0	0	0	0	0	0	0	0	0	0	0	0
111402932	720	765	446	427	446	443	236	187	714	792	921	888
111402933	111	100	36	49	63	53	14	18	99	89	103	108
111402934	119	125	79	80	67	53	27	19	92	103	131	109
111404303	79	80	36	32	28	18	13	7	1	2	1	3
111404304	20	22	1	1	2	1	0	0	0	1	0	0
111404839	98	129	7	14	23	21	12	12	3	0	0	0
111402935	844	899	1461	1392	759	736	257	280	1473	1412	2310	2203
111402936	162	163	361	390	111	108	79	62	67	78	253	252
111402937	24	26	11	11	8	17	14	11	95	93	104	81
111402939	310	272	276	320	150	164	86	79	275	284	411	416
111402940	84	69	23	23	50	44	442	420	482	471	102	101
111404305	0	0	0	0	0	0	0	0	1	0	0	0
111404306	0	0	0	0	0	0	0	0	0	0	0	0
111402941	100	88	8	8	9	14	8	6	17	16	253	268
111402942	413	419	492	522	301	301	124	112	530	534	711	717
111404307	0	0	0	0	1	0	0	0	0	0	0	0
111402944	0	0	0	0	0	1	0	0	39	32	161	188
111402943	0	0	0	0	0	0	0	0	19	17	91	89
111402945	0	0	0	0	0	0	0	0	0	0	0	0
111402947	212	218	129	168	97	92	40	36	176	150	471	478
111402950	55	48	77	57	11	10	5	7	15	9	22	22
111404312	154	134	177	191	107	92	49	41	807	761	746	746
111402951	1	2	0	0	0	0	0	0	80	72	29	22
111404313	1	4	2	4	0	1	0	0	6	11	3	7
111402952	0	0	0	0	0	0	0	0	1	1	1	0
111402953	124	146	72	78	31	47	33	36	117	129	237	230
111404315	0	0	0	0	0	0	0	0	0	0	0	0
111402954	43	62	11	11	51	59	6	12	40	36	28	41
111402955	84	65	113	125	61	67	129	119	22	17	14	24
111402956	1666	1673	1042	1165	512	528	557	558	770	769	1030	1043
111402958	354	293	248	263	120	119	160	138	270	273	402	437
111402957	168	169	157	144	100	85	92	77	5	11	24	26
111402959	268	252	227	238	158	131	61	62	212	214	339	366
111402960	119	89	10	0	114	131	39	40	47	44	192	156
111404316	0	0	0	1	0	0	0	0	0	0	0	0
111402962	819	863	37952	37693	18996	18837	1861	1789	73	80	1996	1848
111402963	21	18	50	49	16	18	16	18	5	9	51	60
111404317	1	0	0	0	0	0	0	0	0	0	0	0
111402964	301	337	60	59	171	166	73	103	138	164	390	345
111402965	148	135	30	23	189	204	70	84	86	80	214	187
111402966	14	23	9	13	12	5	18	13	125	132	105	116
111402968	9	5	175	171	35	23	6	8	3	2	9	13
111404320	4	3	0	2	0	0	2	0	4	6	1	1
111402969	1615	1659	1090	1147	1225	1258	718	727	438	424	281	271
111402970	1100	1075	169	176	214	191	340	350	1092	1063	1866	1875
111404321	0	0	0	1	0	0	0	0	0	0	0	0
111404322	2	4	1	2	1	0	0	0	20	12	10	8
111402971	7	6	8	6	1	3	2	0	0	2	7	7
111404323	0	0	0	0	0	0	0	1	1	0	0	0
111402972	233	230	62	83	209	202	443	397	52	54	82	73
111402973	72	104	33	20	25	27	53	44	819	776	1880	1860
111402974	14	17	0	0	7	12	2	1	591	648	1248	1140
111402976	2016	1990	991	987	640	686	577	548	1958	2109	2216	2204
111404324	0	0	0	0	0	0	0	0	0	0	2	0
